d_stamp,t_stamp,s9_id,depth,temperature,threshold,const_err
2017-08-27,16:00:00,A015,23,29.44,,
2017-08-27,16:00:00,A00A,59,23.48,,
2017-08-27,16:30:00,A00B,14,29.93,,
2017-08-27,16:30:00,A00E,68,21.93,,
2017-08-27,16:30:00,A015,23,29.54,,
2017-08-27,16:30:00,A00A,59,23.5,,
2017-08-27,16:30:00,A00D,50,24.64,,
2017-08-27,16:30:00,A016,5,30.13,,
2017-08-27,16:30:00,A00H,32,27.32,,
2017-08-27,17:00:00,A00B,14,29.86,,
2017-08-27,17:00:00,A00A,59,23.39,,
2017-08-27,17:00:00,A00E,68,21.96,,
2017-08-27,17:00:00,A00C,77,19.99,,
2017-08-27,17:00:00,A016,5,30.08,,
2017-08-27,17:00:00,A015,23,29.35,,
2017-08-27,17:00:00,A00D,50,24.64,,
2017-08-27,17:00:00,A00H,32,28,,
2017-08-27,17:30:00,A00E,68,21.95,,
2017-08-27,17:30:00,A016,5,30.04,,
2017-08-27,17:30:00,A00H,32,27.95,,
2017-08-27,17:30:00,A015,23,29.29,,
2017-08-27,17:30:00,A00B,14,29.89,,
2017-08-27,17:30:00,A00A,59,23.42,,
2017-08-27,17:30:00,A00D,50,24.65,,
2017-08-27,18:00:00,A00E,68,21.96,,
2017-08-27,18:00:00,A016,5,29.99,,
2017-08-27,18:00:00,A00H,32,28.7,,
2017-08-27,18:00:00,A015,23,29.25,,
2017-08-27,18:00:00,A00B,14,29.9,,
2017-08-27,18:00:00,A00A,59,23.56,,
2017-08-27,18:00:00,A00D,50,24.65,,
2017-08-27,18:30:00,A00E,68,22.06,,
2017-08-27,18:30:00,A016,5,29.93,,
2017-08-27,18:30:00,A00H,32,29.33,,
2017-08-27,18:30:00,A015,23,29.31,,
2017-08-27,18:30:00,A00B,14,29.85,,
2017-08-27,18:30:00,A00D,50,24.65,,
2017-08-27,18:30:00,A00A,59,23.46,,
2017-08-27,19:00:00,A00E,68,22.17,,
2017-08-27,19:00:00,A00H,32,29.43,,
2017-08-27,19:00:00,A00B,14,29.88,,
2017-08-27,19:00:00,A015,23,29.46,,
2017-08-27,19:00:00,A00D,50,24.59,,
2017-08-27,19:00:00,A00A,59,23.46,,
2017-08-27,19:00:00,A016,5,29.88,,
2017-08-27,19:30:00,A00E,68,22.21,,
2017-08-27,19:30:00,A016,5,29.86,,
2017-08-27,19:30:00,A00H,32,29.15,,
2017-08-27,19:30:00,A015,23,29.43,,
2017-08-27,19:30:00,A00B,14,29.85,,
2017-08-27,19:30:00,A00D,50,24.65,,
2017-08-27,19:30:00,A00A,59,23.47,,
2017-08-27,20:00:00,A00B,14,29.84,,
2017-08-27,20:00:00,A00A,59,23.41,,
2017-08-27,20:00:00,A00E,68,22.11,,
2017-08-27,20:00:00,A016,5,29.84,,
2017-08-27,20:00:00,A015,23,29.42,,
2017-08-27,20:00:00,A00D,50,24.65,,
2017-08-27,20:00:00,A00H,32,29.41,,
2017-08-27,20:30:00,A00E,68,22.03,,
2017-08-27,20:30:00,A00H,32,29.38,,
2017-08-27,20:30:00,A00B,14,29.83,,
2017-08-27,20:30:00,A015,23,29.39,,
2017-08-27,20:30:00,A00D,50,24.65,,
2017-08-27,20:30:00,A00A,59,23.3,,
2017-08-27,20:30:00,A016,5,29.84,,
2017-08-27,21:00:00,A00E,68,21.98,,
2017-08-27,21:00:00,A00H,32,29.21,,
2017-08-27,21:00:00,A00B,14,29.79,,
2017-08-27,21:00:00,A015,23,29.34,,
2017-08-27,21:00:00,A00D,50,24.62,,
2017-08-27,21:00:00,A00A,59,23.42,,
2017-08-27,21:00:00,A016,5,29.83,,
2017-08-27,21:30:00,A00E,68,22.01,,
2017-08-27,21:30:00,A00H,32,28.55,,
2017-08-27,21:30:00,A00B,14,29.76,,
2017-08-27,21:30:00,A015,23,29.35,,
2017-08-27,21:30:00,A00D,50,24.63,,
2017-08-27,21:30:00,A00A,59,23.42,,
2017-08-27,21:30:00,A016,5,29.83,,
2017-08-27,21:30:00,A00C,77,19.83,,
2017-08-27,22:00:00,A00E,68,21.95,,
2017-08-27,22:00:00,A00H,32,28.09,,
2017-08-27,22:00:00,A00B,14,29.61,,
2017-08-27,22:00:00,A015,23,29.46,,
2017-08-27,22:00:00,A00D,50,24.64,,
2017-08-27,22:00:00,A00A,59,23.35,,
2017-08-27,22:00:00,A016,5,29.81,,
2017-08-27,22:00:00,A00C,77,19.84,,
2017-08-27,22:30:00,A00D,50,24.63,,
2017-08-27,22:30:00,A00B,14,29.55,,
2017-08-27,22:30:00,A00H,32,27.73,,
2017-08-27,22:30:00,A00E,68,21.8,,
2017-08-27,22:30:00,A015,23,29.25,,
2017-08-27,22:30:00,A00A,59,23.37,,
2017-08-27,22:30:00,A016,5,29.78,,
2017-08-27,23:00:00,A00E,68,21.64,,
2017-08-27,23:00:00,A00H,32,27.53,,
2017-08-27,23:00:00,A00B,14,29.65,,
2017-08-27,23:00:00,A015,23,29.25,,
2017-08-27,23:00:00,A00D,50,24.53,,
2017-08-27,23:00:00,A00A,59,23.32,,
2017-08-27,23:00:00,A016,5,29.74,,
2017-08-27,23:30:00,A00E,68,21.38,,
2017-08-27,23:30:00,A016,5,29.74,,
2017-08-27,23:30:00,A00H,32,27.28,,
2017-08-27,23:30:00,A015,23,29.11,,
2017-08-27,23:30:00,A00B,14,29.72,,
2017-08-27,23:30:00,A00A,59,23.15,,
2017-08-27,23:30:00,A00D,50,24.57,,
2017-08-28,00:00:00,A00D,50,24.63,,
2017-08-28,00:00:00,A00B,14,29.73,,
2017-08-28,00:00:00,A00H,32,27.14,,
2017-08-28,00:00:00,A00E,68,21.43,,
2017-08-28,00:00:00,A015,23,29.12,,
2017-08-28,00:00:00,A00A,59,23.2,,
2017-08-28,00:00:00,A016,5,29.73,,
2017-08-28,00:30:00,A016,5,29.71,,
2017-08-28,00:30:00,A00H,32,27.1,,
2017-08-28,00:30:00,A00D,50,24.6,,
2017-08-28,00:30:00,A00E,68,21.13,,
2017-08-28,00:30:00,A00B,14,29.71,,
2017-08-28,00:30:00,A015,23,29.06,,
2017-08-28,00:30:00,A00A,59,23.13,,
2017-08-28,01:00:00,A00E,68,20.96,,
2017-08-28,01:00:00,A00H,32,27.05,,
2017-08-28,01:00:00,A00B,14,29.72,,
2017-08-28,01:00:00,A015,23,29,,
2017-08-28,01:00:00,A00D,50,24.66,,
2017-08-28,01:00:00,A00A,59,23.17,,
2017-08-28,01:00:00,A016,5,29.74,,
2017-08-28,01:30:00,A00D,50,24.64,,
2017-08-28,01:30:00,A00B,14,29.76,,
2017-08-28,01:30:00,A00H,32,27.12,,
2017-08-28,01:30:00,A00E,68,20.72,,
2017-08-28,01:30:00,A015,23,29,,
2017-08-28,01:30:00,A00A,59,23.17,,
2017-08-28,01:30:00,A016,5,29.77,,
2017-08-28,02:00:00,A00B,14,29.8,,
2017-08-28,02:00:00,A00D,50,24.65,,
2017-08-28,02:00:00,A00H,32,27.24,,
2017-08-28,02:00:00,A00E,68,20.74,,
2017-08-28,02:00:00,A015,23,29,,
2017-08-28,02:00:00,A00A,59,23.2,,
2017-08-28,02:00:00,A016,5,29.81,,
2017-08-28,02:30:00,A00D,50,24.66,,
2017-08-28,02:30:00,A00B,14,29.81,,
2017-08-28,02:30:00,A00H,32,27.18,,
2017-08-28,02:30:00,A00E,68,20.84,,
2017-08-28,02:30:00,A015,23,28.95,,
2017-08-28,02:30:00,A00A,59,23.02,,
2017-08-28,02:30:00,A016,5,29.82,,
2017-08-28,03:00:00,A00B,14,29.8,,
2017-08-28,03:00:00,A00D,50,24.65,,
2017-08-28,03:00:00,A00H,32,27.15,,
2017-08-28,03:00:00,A00E,68,20.99,,
2017-08-28,03:00:00,A015,23,28.96,,
2017-08-28,03:00:00,A00A,59,23.11,,
2017-08-28,03:00:00,A016,5,29.82,,
2017-08-28,03:30:00,A00E,68,20.8,,
2017-08-28,03:30:00,A00H,32,27.22,,
2017-08-28,03:30:00,A00B,14,29.8,,
2017-08-28,03:30:00,A015,23,29,,
2017-08-28,03:30:00,A00D,50,24.66,,
2017-08-28,03:30:00,A00A,59,23.09,,
2017-08-28,03:30:00,A016,5,29.82,,
2017-08-28,04:00:00,A00E,68,20.82,,
2017-08-28,04:00:00,A00H,32,27.27,,
2017-08-28,04:00:00,A016,5,29.83,,
2017-08-28,04:00:00,A015,23,29.05,,
2017-08-28,04:00:00,A00A,59,23.14,,
2017-08-28,04:00:00,A00D,50,24.63,,
2017-08-28,04:00:00,A00B,14,29.81,,
2017-08-28,04:30:00,A00E,68,20.82,,
2017-08-28,04:30:00,A00H,32,27.31,,
2017-08-28,04:30:00,A00B,14,29.82,,
2017-08-28,04:30:00,A015,23,29.1,,
2017-08-28,04:30:00,A00D,50,24.59,,
2017-08-28,04:30:00,A00A,59,23.12,,
2017-08-28,04:30:00,A016,5,29.84,,
2017-08-28,05:00:00,A00E,68,20.88,,
2017-08-28,05:00:00,A00H,32,27.51,,
2017-08-28,05:00:00,A00B,14,29.83,,
2017-08-28,05:00:00,A015,23,29.11,,
2017-08-28,05:00:00,A00D,50,24.46,,
2017-08-28,05:00:00,A00A,59,23.11,,
2017-08-28,05:00:00,A016,5,29.84,,
2017-08-28,05:00:00,A00C,77,20.17,,
2017-08-28,05:30:00,A00E,68,20.9,,
2017-08-28,05:30:00,A00H,32,27.53,,
2017-08-28,05:30:00,A016,5,29.84,,
2017-08-28,05:30:00,A015,23,29.14,,
2017-08-28,05:30:00,A00A,59,23.05,,
2017-08-28,05:30:00,A00D,50,24.41,,
2017-08-28,05:30:00,A00B,14,29.83,,
2017-08-28,06:00:00,A00E,68,20.85,,
2017-08-28,06:00:00,A00H,32,27.5,,
2017-08-28,06:00:00,A00B,14,29.84,,
2017-08-28,06:00:00,A015,23,29.12,,
2017-08-28,06:00:00,A00D,50,24.49,,
2017-08-28,06:00:00,A00A,59,23.2,,
2017-08-28,06:00:00,A016,5,29.84,,
2017-08-28,06:30:00,A016,5,29.83,,
2017-08-28,06:30:00,A00H,32,27.56,,
2017-08-28,06:30:00,A00E,68,20.85,,
2017-08-28,06:30:00,A015,23,29.09,,
2017-08-28,06:30:00,A00A,59,23.23,,
2017-08-28,06:30:00,A00D,50,24.49,,
2017-08-28,06:30:00,A00B,14,29.81,,
2017-08-28,07:00:00,A00B,14,29.81,,
2017-08-28,07:00:00,A00D,50,24.49,,
2017-08-28,07:00:00,A00H,32,27.54,,
2017-08-28,07:00:00,A00E,68,20.9,,
2017-08-28,07:00:00,A015,23,29.12,,
2017-08-28,07:00:00,A00A,59,23.24,,
2017-08-28,07:00:00,A016,5,29.84,,
2017-08-28,07:30:00,A00H,32,27.41,,
2017-08-28,07:30:00,A00E,68,20.91,,
2017-08-28,07:30:00,A00B,14,29.83,,
2017-08-28,07:30:00,A016,5,29.85,,
2017-08-28,07:30:00,A00D,50,24.56,,
2017-08-28,07:30:00,A015,23,29.11,,
2017-08-28,07:30:00,A00A,59,23.25,,
2017-08-28,08:00:00,A00H,32,27.56,,
2017-08-28,08:00:00,A00E,68,20.92,,
2017-08-28,08:00:00,A00B,14,29.85,,
2017-08-28,08:00:00,A016,5,29.88,,
2017-08-28,08:00:00,A00D,50,24.57,,
2017-08-28,08:00:00,A015,23,29.16,,
2017-08-28,08:00:00,A00A,59,23.26,,
2017-08-28,08:30:00,A00E,68,20.92,,
2017-08-28,08:30:00,A00H,32,27.89,,
2017-08-28,08:30:00,A00B,14,29.83,,
2017-08-28,08:30:00,A015,23,29.17,,
2017-08-28,08:30:00,A00D,50,24.6,,
2017-08-28,08:30:00,A00A,59,23.1,,
2017-08-28,08:30:00,A016,5,29.89,,
2017-08-28,09:00:00,A00H,32,28.17,,
2017-08-28,09:00:00,A00E,68,20.96,,
2017-08-28,09:00:00,A00B,14,29.87,,
2017-08-28,09:00:00,A016,5,29.91,,
2017-08-28,09:00:00,A00D,50,24.67,,
2017-08-28,09:00:00,A015,23,29.18,,
2017-08-28,09:00:00,A00A,59,23.23,,
2017-08-28,09:30:00,A00D,50,24.81,,
2017-08-28,09:30:00,A00B,14,29.88,,
2017-08-28,09:30:00,A00H,32,28.5,,
2017-08-28,09:30:00,A00E,68,20.98,,
2017-08-28,09:30:00,A015,23,29.48,,
2017-08-28,09:30:00,A00A,59,23.33,,
2017-08-28,09:30:00,A016,5,29.91,,
2017-08-28,10:00:00,A00H,32,28.6,,
2017-08-28,10:00:00,A00D,50,24.92,,
2017-08-28,10:00:00,A016,5,29.91,,
2017-08-28,10:00:00,A015,23,29.61,,
2017-08-28,10:00:00,A00B,14,29.87,,
2017-08-28,10:00:00,A00E,68,21.04,,
2017-08-28,10:00:00,A00A,59,23.47,,
2017-08-28,10:30:00,A00H,32,28.89,,
2017-08-28,10:30:00,A00E,68,21.03,,
2017-08-28,10:30:00,A016,5,29.91,,
2017-08-28,10:30:00,A015,23,29.74,,
2017-08-28,10:30:00,A00B,14,29.86,,
2017-08-28,10:30:00,A00D,50,24.94,,
2017-08-28,10:30:00,A00A,59,23.46,,
2017-08-28,11:00:00,A00H,32,28.86,,
2017-08-28,11:00:00,A00D,50,25,,
2017-08-28,11:00:00,A016,5,29.9,,
2017-08-28,11:00:00,A015,23,29.78,,
2017-08-28,11:00:00,A00B,14,29.87,,
2017-08-28,11:00:00,A00E,68,21.06,,
2017-08-28,11:00:00,A00A,59,23.47,,
2017-08-28,11:30:00,A00H,32,28.87,,
2017-08-28,11:30:00,A00D,50,25.01,,
2017-08-28,11:30:00,A016,5,29.9,,
2017-08-28,11:30:00,A015,23,29.81,,
2017-08-28,11:30:00,A00B,14,29.87,,
2017-08-28,11:30:00,A00E,68,21.01,,
2017-08-28,11:30:00,A00A,59,23.43,,
2017-08-28,12:00:00,A00H,32,28.82,,
2017-08-28,12:00:00,A00D,50,25.02,,
2017-08-28,12:00:00,A016,5,29.9,,
2017-08-28,12:00:00,A015,23,29.77,,
2017-08-28,12:00:00,A00B,14,29.86,,
2017-08-28,12:00:00,A00E,68,20.97,,
2017-08-28,12:00:00,A00A,59,23.45,,
2017-08-28,12:30:00,A00H,32,28.85,,
2017-08-28,12:30:00,A00E,68,20.96,,
2017-08-28,12:30:00,A016,5,29.9,,
2017-08-28,12:30:00,A015,23,29.79,,
2017-08-28,12:30:00,A00B,14,29.86,,
2017-08-28,12:30:00,A00D,50,24.93,,
2017-08-28,12:30:00,A00A,59,23.33,,
2017-08-28,13:00:00,A00H,32,28.88,,
2017-08-28,13:00:00,A00E,68,20.95,,
2017-08-28,13:00:00,A016,5,29.94,,
2017-08-28,13:00:00,A015,23,29.8,,
2017-08-28,13:00:00,A00B,14,29.86,,
2017-08-28,13:00:00,A00D,50,25.01,,
2017-08-28,13:00:00,A00A,59,23.33,,
2017-08-28,13:30:00,A00H,32,28.84,,
2017-08-28,13:30:00,A00E,68,20.99,,
2017-08-28,13:30:00,A016,5,29.96,,
2017-08-28,13:30:00,A015,23,29.79,,
2017-08-28,13:30:00,A00B,14,29.86,,
2017-08-28,13:30:00,A00D,50,25.07,,
2017-08-28,13:30:00,A00A,59,23.33,,
2017-08-28,14:00:00,A00H,32,28.91,,
2017-08-28,14:00:00,A00E,68,21.01,,
2017-08-28,14:00:00,A016,5,29.98,,
2017-08-28,14:00:00,A015,23,29.82,,
2017-08-28,14:00:00,A00B,14,29.86,,
2017-08-28,14:00:00,A00D,50,25.1,,
2017-08-28,14:00:00,A00A,59,23.4,,
2017-08-28,14:30:00,A00H,32,28.92,,
2017-08-28,14:30:00,A00E,68,20.99,,
2017-08-28,14:30:00,A016,5,30.01,,
2017-08-28,14:30:00,A015,23,29.83,,
2017-08-28,14:30:00,A00B,14,29.87,,
2017-08-28,14:30:00,A00D,50,25.14,,
2017-08-28,14:30:00,A00A,59,23.44,,
2017-08-28,15:00:00,A00H,32,29.03,,
2017-08-28,15:00:00,A00E,68,20.98,,
2017-08-28,15:00:00,A00C,77,20.13,,
2017-08-28,15:00:00,A016,5,29.98,,
2017-08-28,15:00:00,A015,23,29.82,,
2017-08-28,15:00:00,A00B,14,29.86,,
2017-08-28,15:00:00,A00D,50,25.12,,
2017-08-28,15:00:00,A00A,59,23.51,,
2017-08-28,15:30:00,A00H,32,29.02,,
2017-08-28,15:30:00,A00E,68,21.01,,
2017-08-28,15:30:00,A016,5,29.96,,
2017-08-28,15:30:00,A015,23,29.82,,
2017-08-28,15:30:00,A00B,14,29.86,,
2017-08-28,15:30:00,A00D,50,25.27,,
2017-08-28,15:30:00,A00A,59,23.57,,
2017-08-28,16:00:00,A00B,14,29.87,,
2017-08-28,16:00:00,A00E,68,21.01,,
2017-08-28,16:00:00,A00H,32,29.07,,
2017-08-28,16:00:00,A016,5,29.95,,
2017-08-28,16:00:00,A00D,50,25.29,,
2017-08-28,16:00:00,A015,23,29.83,,
2017-08-28,16:00:00,A00A,59,23.57,,
2017-08-28,16:30:00,A00H,32,29.06,,
2017-08-28,16:30:00,A00E,68,21.02,,
2017-08-28,16:30:00,A00B,14,29.9,,
2017-08-28,16:30:00,A016,5,29.94,,
2017-08-28,16:30:00,A00D,50,25.39,,
2017-08-28,16:30:00,A015,23,29.83,,
2017-08-28,16:30:00,A00A,59,23.45,,
2017-08-28,17:00:00,A016,5,29.94,,
2017-08-28,17:00:00,A00H,32,29.01,,
2017-08-28,17:00:00,A00E,68,20.96,,
2017-08-28,17:00:00,A015,23,29.83,,
2017-08-28,17:00:00,A00A,59,23.35,,
2017-08-28,17:00:00,A00D,50,25.44,,
2017-08-28,17:00:00,A00B,14,29.93,,
2017-08-28,17:30:00,A00H,32,28.92,,
2017-08-28,17:30:00,A00D,50,25.47,,
2017-08-28,17:30:00,A016,5,29.92,,
2017-08-28,17:30:00,A015,23,29.83,,
2017-08-28,17:30:00,A00B,14,29.91,,
2017-08-28,17:30:00,A00E,68,20.99,,
2017-08-28,17:30:00,A00A,59,23.34,,
2017-08-28,18:00:00,A00H,32,29.06,,
2017-08-28,18:00:00,A00E,68,21.08,,
2017-08-28,18:00:00,A00B,14,29.9,,
2017-08-28,18:00:00,A016,5,29.91,,
2017-08-28,18:00:00,A00D,50,25.49,,
2017-08-28,18:00:00,A00C,77,20.48,,
2017-08-28,18:00:00,A015,23,29.83,,
2017-08-28,18:00:00,A00A,59,23.26,,
2017-08-28,18:30:00,A00H,32,29.05,,
2017-08-28,18:30:00,A00E,68,21.16,,
2017-08-28,18:30:00,A016,5,29.9,,
2017-08-28,18:30:00,A015,23,29.84,,
2017-08-28,18:30:00,A00B,14,29.9,,
2017-08-28,18:30:00,A00D,50,25.55,,
2017-08-28,18:30:00,A00A,59,23.27,,
2017-08-28,19:00:00,A00E,68,21.19,,
2017-08-28,19:00:00,A00C,77,20.51,,
2017-08-28,19:00:00,A00H,32,29.07,,
2017-08-28,19:00:00,A016,5,29.89,,
2017-08-28,19:00:00,A015,23,29.86,,
2017-08-28,19:00:00,A00A,59,23.18,,
2017-08-28,19:00:00,A00D,50,25.63,,
2017-08-28,19:00:00,A00B,14,29.89,,
2017-08-28,19:30:00,A00D,50,25.7,,
2017-08-28,19:30:00,A00E,68,21.06,,
2017-08-28,19:30:00,A016,5,29.89,,
2017-08-28,19:30:00,A00B,14,29.89,,
2017-08-28,19:30:00,A015,23,29.87,,
2017-08-28,19:30:00,A00H,32,29.01,,
2017-08-28,19:30:00,A00A,59,23.05,,
2017-08-28,19:30:00,A00C,77,20.56,,
2017-08-28,20:00:00,A00E,68,21.11,,
2017-08-28,20:00:00,A00H,32,28.91,,
2017-08-28,20:00:00,A00B,14,29.88,,
2017-08-28,20:00:00,A015,23,29.85,,
2017-08-28,20:00:00,A00D,50,25.7,,
2017-08-28,20:00:00,A00A,59,23.02,,
2017-08-28,20:00:00,A016,5,29.88,,
2017-08-28,20:00:00,A00C,77,20.53,,
2017-08-28,20:30:00,A00D,50,25.48,,
2017-08-28,20:30:00,A00E,68,21.17,,
2017-08-28,20:30:00,A015,23,29.85,,
2017-08-28,20:30:00,A00B,14,29.87,,
2017-08-28,20:30:00,A016,5,29.87,,
2017-08-28,20:30:00,A00H,32,28.82,,
2017-08-28,20:30:00,A00A,59,22.86,,
2017-08-28,21:00:00,A00E,68,21.17,,
2017-08-28,21:00:00,A00H,32,28.89,,
2017-08-28,21:00:00,A00B,14,29.86,,
2017-08-28,21:00:00,A015,23,29.85,,
2017-08-28,21:00:00,A00D,50,25.35,,
2017-08-28,21:00:00,A00A,59,22.81,,
2017-08-28,21:00:00,A016,5,29.86,,
2017-08-28,21:00:00,A00C,77,20.54,,
2017-08-28,21:30:00,A00H,32,28.85,,
2017-08-28,21:30:00,A00D,50,25.19,,
2017-08-28,21:30:00,A00C,77,20.53,,
2017-08-28,21:30:00,A016,5,29.86,,
2017-08-28,21:30:00,A015,23,29.84,,
2017-08-28,21:30:00,A00B,14,29.85,,
2017-08-28,21:30:00,A00E,68,21.17,,
2017-08-28,21:30:00,A00A,59,22.82,,
2017-08-28,22:00:00,A00H,32,28.67,,
2017-08-28,22:00:00,A016,5,29.85,,
2017-08-28,22:00:00,A00E,68,21.06,,
2017-08-28,22:00:00,A00D,50,25.03,,
2017-08-28,22:00:00,A015,23,29.82,,
2017-08-28,22:00:00,A00A,59,22.82,,
2017-08-28,22:00:00,A00B,14,29.85,,
2017-08-28,22:30:00,A00B,14,29.84,,
2017-08-28,22:30:00,A00E,68,21.03,,
2017-08-28,22:30:00,A00H,32,28.41,,
2017-08-28,22:30:00,A016,5,29.84,,
2017-08-28,22:30:00,A00D,50,25.03,,
2017-08-28,22:30:00,A00C,77,20.53,,
2017-08-28,22:30:00,A015,23,29.84,,
2017-08-28,22:30:00,A00A,59,22.82,,
2017-08-28,23:00:00,A00H,32,28.4,,
2017-08-28,23:00:00,A00E,68,21.01,,
2017-08-28,23:00:00,A016,5,29.84,,
2017-08-28,23:00:00,A00D,50,24.96,,
2017-08-28,23:00:00,A00B,14,29.84,,
2017-08-28,23:00:00,A00A,59,22.69,,
2017-08-28,23:00:00,A015,23,29.81,,
2017-08-28,23:30:00,A00E,68,20.88,,
2017-08-28,23:30:00,A00C,77,20.57,,
2017-08-28,23:30:00,A00H,32,28.49,,
2017-08-28,23:30:00,A016,5,29.83,,
2017-08-28,23:30:00,A015,23,29.81,,
2017-08-28,23:30:00,A00A,59,22.58,,
2017-08-28,23:30:00,A00D,50,24.83,,
2017-08-28,23:30:00,A00B,14,29.83,,
2017-08-29,00:00:00,A016,5,29.83,,
2017-08-29,00:00:00,A00C,77,20.59,,
2017-08-29,00:00:00,A00H,32,28.37,,
2017-08-29,00:00:00,A00E,68,21,,
2017-08-29,00:00:00,A015,23,29.83,,
2017-08-29,00:00:00,A00A,59,22.73,,
2017-08-29,00:00:00,A00D,50,24.65,,
2017-08-29,00:00:00,A00B,14,29.83,,
2017-08-29,00:30:00,A00H,32,28.28,,
2017-08-29,00:30:00,A00D,50,24.78,,
2017-08-29,00:30:00,A016,5,29.83,,
2017-08-29,00:30:00,A015,23,29.81,,
2017-08-29,00:30:00,A00B,14,29.83,,
2017-08-29,00:30:00,A00E,68,21.1,,
2017-08-29,00:30:00,A00A,59,22.92,,
2017-08-29,01:00:00,A016,5,29.82,,
2017-08-29,01:00:00,A00H,32,28.23,,
2017-08-29,01:00:00,A00E,68,21.1,,
2017-08-29,01:00:00,A015,23,29.8,,
2017-08-29,01:00:00,A00A,59,22.96,,
2017-08-29,01:00:00,A00D,50,24.7,,
2017-08-29,01:00:00,A00B,14,29.81,,
2017-08-29,01:30:00,A00E,68,21.04,,
2017-08-29,01:30:00,A00H,32,28.34,,
2017-08-29,01:30:00,A016,5,29.81,,
2017-08-29,01:30:00,A015,23,29.81,,
2017-08-29,01:30:00,A00A,59,22.98,,
2017-08-29,01:30:00,A00D,50,24.86,,
2017-08-29,01:30:00,A00B,14,29.81,,
2017-08-29,02:00:00,A016,5,29.81,,
2017-08-29,02:00:00,A00H,32,28.37,,
2017-08-29,02:00:00,A00E,68,21.07,,
2017-08-29,02:00:00,A015,23,29.81,,
2017-08-29,02:00:00,A00A,59,23.03,,
2017-08-29,02:00:00,A00D,50,24.94,,
2017-08-29,02:00:00,A00B,14,29.81,,
2017-08-29,02:30:00,A00E,68,21.05,,
2017-08-29,02:30:00,A00C,77,20.38,,
2017-08-29,02:30:00,A00H,32,28.11,,
2017-08-29,02:30:00,A016,5,29.81,,
2017-08-29,02:30:00,A015,23,29.81,,
2017-08-29,02:30:00,A00A,59,23.08,,
2017-08-29,02:30:00,A00D,50,24.86,,
2017-08-29,02:30:00,A00B,14,29.82,,
2017-08-29,03:00:00,A00E,68,21.14,,
2017-08-29,03:00:00,A00C,77,20.43,,
2017-08-29,03:00:00,A00H,32,28.15,,
2017-08-29,03:00:00,A016,5,29.8,,
2017-08-29,03:00:00,A015,23,29.81,,
2017-08-29,03:00:00,A00A,59,23.11,,
2017-08-29,03:00:00,A00D,50,24.78,,
2017-08-29,03:00:00,A00B,14,29.8,,
2017-08-29,03:30:00,A00E,68,21.19,,
2017-08-29,03:30:00,A00H,32,27.96,,
2017-08-29,03:30:00,A016,5,29.79,,
2017-08-29,03:30:00,A015,23,29.79,,
2017-08-29,03:30:00,A00A,59,23.14,,
2017-08-29,03:30:00,A00D,50,24.84,,
2017-08-29,03:30:00,A00B,14,29.8,,
2017-08-29,04:00:00,A00H,32,27.84,,
2017-08-29,04:00:00,A015,23,29.79,,
2017-08-29,04:00:00,A00D,50,24.81,,
2017-08-29,04:00:00,A00B,14,29.79,,
2017-08-29,04:00:00,A00E,68,21.17,,
2017-08-29,04:00:00,A00A,59,23.17,,
2017-08-29,04:00:00,A016,5,29.79,,
2017-08-29,04:30:00,A016,5,29.79,,
2017-08-29,04:30:00,A00C,77,20.45,,
2017-08-29,04:30:00,A00H,32,27.73,,
2017-08-29,04:30:00,A00E,68,21.04,,
2017-08-29,04:30:00,A015,23,29.8,,
2017-08-29,04:30:00,A00A,59,23.13,,
2017-08-29,04:30:00,A00D,50,24.79,,
2017-08-29,04:30:00,A00B,14,29.79,,
2017-08-29,05:00:00,A00E,68,20.97,,
2017-08-29,05:00:00,A00C,77,20.43,,
2017-08-29,05:00:00,A00H,32,27.86,,
2017-08-29,05:00:00,A016,5,29.79,,
2017-08-29,05:00:00,A015,23,29.8,,
2017-08-29,05:00:00,A00A,59,23.16,,
2017-08-29,05:00:00,A00D,50,24.79,,
2017-08-29,05:00:00,A00B,14,29.79,,
2017-08-29,05:30:00,A00H,32,27.87,,
2017-08-29,05:30:00,A015,23,29.79,,
2017-08-29,05:30:00,A00D,50,24.81,,
2017-08-29,05:30:00,A00B,14,29.79,,
2017-08-29,05:30:00,A00C,77,20.4,,
2017-08-29,05:30:00,A00E,68,21.02,,
2017-08-29,05:30:00,A00A,59,23.21,,
2017-08-29,05:30:00,A016,5,29.8,,
2017-08-29,06:00:00,A00H,32,27.92,,
2017-08-29,06:00:00,A015,23,29.81,,
2017-08-29,06:00:00,A00D,50,24.79,,
2017-08-29,06:00:00,A00B,14,29.81,,
2017-08-29,06:00:00,A00C,77,20.4,,
2017-08-29,06:00:00,A00E,68,21.03,,
2017-08-29,06:00:00,A00A,59,23.23,,
2017-08-29,06:00:00,A016,5,29.81,,
2017-08-29,06:30:00,A00H,32,27.94,,
2017-08-29,06:30:00,A015,23,29.81,,
2017-08-29,06:30:00,A00D,50,25.01,,
2017-08-29,06:30:00,A00B,14,29.81,,
2017-08-29,06:30:00,A00C,77,20.41,,
2017-08-29,06:30:00,A00E,68,21.03,,
2017-08-29,06:30:00,A00A,59,23.27,,
2017-08-29,06:30:00,A016,5,29.82,,
2017-08-29,07:00:00,A00H,32,28.01,,
2017-08-29,07:00:00,A015,23,29.81,,
2017-08-29,07:00:00,A00D,50,25.29,,
