d_stamp,t_stamp,temperature,humidity,dewpoint,wind_direction,wind_speed,pressure,threshold,const_err
2017-08-02,19:35:14,27.9,66.6,21.1,95,4.34,1010.9,,
2017-08-02,20:05:10,27.9,67.1,21.3,117,3.85,1010.8,,
2017-08-02,20:35:32,27.8,66.9,21.1,100,1.71,1010.8,,
2017-08-02,21:05:16,27.9,66.7,21.1,54,3.42,1010.7,,
2017-08-02,21:35:13,27.8,64.9,20.6,128,3.9,1010.5,,
2017-08-02,22:05:06,27.8,66.2,20.9,136,2.02,1010.4,,
2017-08-02,22:35:14,27.8,70.7,22,128,4.04,1010.3,,
2017-08-02,23:05:17,27.8,69,21.6,78,3.14,1010,,
2017-08-02,23:35:09,27.7,67.5,21.2,107,4.91,1009.9,,
2017-08-03,00:05:14,27.7,67.6,21.1,130,2.73,1009.7,,
2017-08-03,00:35:09,27.6,68.7,21.4,112,2.34,1009.4,,
2017-08-03,01:05:05,27.5,72.1,22,122,3.97,1009.2,,
2017-08-03,01:35:12,27.6,67.9,21.1,128,3.61,1009.3,,
2017-08-03,02:05:16,27.4,68.2,21.1,105,1.8,1009.2,,
2017-08-03,02:35:12,27.4,71.3,21.8,95,2.13,1009.2,,
2017-08-03,03:05:19,27.3,68.6,21.1,95,1.37,1009.2,,
2017-08-03,03:35:06,27.4,69,21.2,120,2.36,1009.1,,
2017-08-03,04:05:14,27.7,68.1,21.3,61,2.23,1009.2,,
2017-08-03,04:35:11,27.7,69.7,21.7,53,3.64,1009.3,,
2017-08-03,05:05:14,27.7,68.3,21.3,56,4.59,1009.5,,
2017-08-03,05:35:01,27.5,71.5,21.9,58,4.13,1009.7,,
2017-08-03,06:05:25,27.5,69.7,21.5,54,5.74,1009.7,,
2017-08-03,06:35:15,27.6,68.1,21.2,66,3.86,1009.8,,
2017-08-03,07:05:06,27.6,68.1,21.2,64,4.51,1009.9,,
2017-08-03,07:35:12,27.7,70.4,21.8,57,2.91,1009.9,,
2017-08-03,08:05:16,27.8,71.3,22.2,55,5.54,1009.8,,
2017-08-03,08:35:09,27.8,72.4,22.4,48,4.52,1009.8,,
2017-08-03,09:05:17,27.9,71.7,22.3,69,5.18,1009.6,,
2017-08-03,09:35:08,27.9,73.1,22.6,83,6.01,1009.4,,
2017-08-03,10:05:16,28,71.1,22.3,75,4.82,1009.2,,
2017-08-03,10:35:14,28.2,72.1,22.7,87,5.03,1009,,
2017-08-03,11:05:11,28.1,72.8,22.7,95,5.33,1008.9,,
2017-08-03,11:35:03,28.2,70,22.2,92,5.02,1008.6,,
2017-08-03,12:05:13,28.3,68.8,22,104,4.21,1008.6,,
2017-08-03,12:35:06,28.2,71,22.5,64,4.96,1008.5,,
2017-08-03,13:05:20,28.3,69.9,22.3,101,4.01,1008.4,,
2017-08-03,13:35:12,28.1,72.1,22.6,104,3.36,1008.3,,
2017-08-03,14:04:55,28.4,66.6,21.6,95,4.71,1008.1,,
2017-08-03,14:35:12,28.5,71.8,22.9,103,3.34,1008,,
2017-08-03,15:05:12,28.6,71.2,22.9,110,1.72,1007.9,,
2017-08-03,15:35:12,28.4,71.3,22.7,126,3.15,1007.8,,
2017-08-03,16:05:13,28.2,73.3,23,102,2.19,1007.8,,
2017-08-03,16:35:10,27.9,75,23.1,108,2.38,1007.7,,
2017-08-03,17:05:13,27.9,73.6,22.8,95,2.12,1007.9,,
2017-08-03,17:35:12,27.9,75.9,23.3,129,2.48,1008.1,,
2017-08-03,18:05:11,27.8,71.1,22.1,120,1.92,1008.2,,
2017-08-03,18:35:25,27.8,74.3,22.8,104,2.68,1008.5,,
2017-08-03,19:05:12,27.9,72.1,22.4,83,3.53,1008.7,,
2017-08-03,19:35:07,27.9,75.7,23.2,122,2.78,1008.6,,
2017-08-03,20:05:13,27.7,72.6,22.4,99,1.23,1008.5,,
2017-08-03,20:35:14,27.7,74.7,22.8,130,1.36,1008.4,,
2017-08-03,21:05:18,27.7,74.9,22.9,106,4.19,1008.4,,
2017-08-03,21:35:10,27.6,72.7,22.3,107,2.91,1008.2,,
2017-08-03,22:05:07,27.5,73.5,22.4,131,2.35,1007.8,,
2017-08-03,22:35:00,27.6,72.3,22.1,135,1.89,1007.6,,
2017-08-03,23:05:14,27.5,74.7,22.6,117,2.49,1007.4,,
2017-08-03,23:35:10,27.4,73.8,22.3,108,1.85,1007.1,,
2017-08-04,00:05:14,27.3,71.8,21.8,85,1.36,1007,,
2017-08-04,00:35:12,27.3,72.7,21.9,72,1.58,1006.9,,
2017-08-04,01:05:11,27.2,72.8,21.9,59,1.99,1006.8,,
2017-08-04,01:35:27,27.2,72.2,21.8,50,1.44,1006.7,,
2017-08-04,02:05:04,27.2,73.3,22,49,1.97,1006.8,,
2017-08-04,02:35:12,27.3,73.7,22.2,48,2.61,1006.8,,
2017-08-04,03:05:20,27.2,73.9,22.2,38,2.55,1007,,
2017-08-04,03:35:14,27.2,72.8,21.9,85,1.9,1007.1,,
2017-08-04,04:05:00,27.3,72.2,21.9,53,3.11,1007.2,,
2017-08-04,04:35:10,27.4,68.2,21.1,47,1.79,1007.5,,
2017-08-04,05:05:21,27.5,68.8,21.3,57,3.07,1007.8,,
2017-08-04,05:35:09,27.7,69.5,21.6,39,1.7,1008,,
2017-08-04,06:05:15,27.6,70.1,21.7,84,2.31,1008.2,,
2017-08-04,06:35:05,27.7,69.2,21.5,95,3.3,1008.2,,
2017-08-04,07:05:08,27.8,67.6,21.2,101,4.32,1008.1,,
2017-08-04,07:35:12,27.8,68.1,21.3,86,2.91,1008.3,,
2017-08-04,08:05:10,27.8,68,21.4,103,3.16,1008.4,,
2017-08-04,08:35:12,28,69.1,21.8,84,4.01,1008.2,,
2017-08-04,09:05:11,27.9,69.1,21.8,74,3.72,1008,,
2017-08-04,09:35:23,28,68.7,21.7,125,2.85,1007.9,,
2017-08-04,10:05:11,27.9,68.8,21.7,112,2.97,1007.8,,
2017-08-04,10:35:09,28.1,70.3,22.2,103,3.49,1007.7,,
2017-08-04,11:05:04,28.2,69.4,22,98,4.44,1007.6,,
2017-08-04,11:35:14,28.1,73.2,22.9,117,4.96,1007.5,,
2017-08-04,12:05:12,28.2,69.6,22.2,105,3.2,1007.5,,
2017-08-04,12:35:13,28.1,71.1,22.4,112,2.89,1007.3,,
2017-08-04,13:05:16,28.3,73.3,23,85,5.6,1007,,
2017-08-04,13:35:00,28.1,71.8,22.6,115,4.41,1006.9,,
2017-08-04,14:05:22,28.2,71.2,22.5,102,3.59,1006.8,,
2017-08-04,14:35:11,28.1,73,22.8,97,3.22,1006.6,,
2017-08-04,15:05:01,28.2,70.9,22.4,92,4.74,1006.6,,
2017-08-04,15:35:14,28,74.3,23,116,3.26,1006.7,,
2017-08-04,16:05:15,27.8,72.7,22.5,121,2.65,1006.7,,
2017-08-04,16:35:25,27.7,73.9,22.6,151,2.59,1006.9,,
2017-08-04,17:05:05,27.6,74.2,22.6,143,2.8,1007.2,,
2017-08-04,17:35:13,27.5,74.8,22.7,133,1.61,1007.4,,
2017-08-04,18:05:22,27.5,75.3,22.7,184,2.34,1007.6,,
2017-08-04,18:35:11,27.5,76.3,22.9,200,2.22,1007.8,,
2017-08-04,19:05:07,27.5,75.8,22.8,94,2.31,1007.9,,
2017-08-04,19:35:19,27.5,77.3,23.2,157,1.32,1007.9,,
2017-08-04,20:05:14,27.5,76.3,22.9,174,2.14,1007.9,,
2017-08-04,20:35:04,27.6,74.2,22.6,138,2.54,1007.9,,
2017-08-04,21:05:11,27.4,70.7,21.6,144,2.78,1007.7,,
2017-08-04,21:35:09,27.4,73.4,22.2,163,1.98,1007.5,,
2017-08-04,22:05:11,27.2,71.9,21.7,139,1.16,1007.2,,
2017-08-04,22:35:14,27.2,71.4,21.6,185,1.64,1006.9,,
2017-08-04,23:05:12,27.1,70.7,21.3,82,1.41,1006.8,,
2017-08-04,23:35:06,27,71.9,21.5,91,1.5,1006.6,,
2017-08-05,00:05:20,26.9,72.2,21.4,98,1.77,1006.3,,
2017-08-05,00:35:04,26.9,71.8,21.4,67,2.21,1006.1,,
2017-08-05,01:05:12,26.9,74.3,21.9,86,3.25,1006.2,,
2017-08-05,01:35:17,26.8,71.9,21.3,129,2.14,1006.3,,
2017-08-05,02:05:12,26.8,73.7,21.7,89,2.03,1006.3,,
2017-08-05,02:35:05,26.7,71.1,21,318,0.33,1006.5,,
2017-08-05,03:05:18,26.6,71.6,21,125,1.53,1006.6,,
2017-08-05,03:35:06,26.8,76.9,22.4,59,2.05,1006.8,,
2017-08-05,04:05:17,26.8,73.1,21.6,57,2.19,1007,,
2017-08-05,04:35:06,27,69.1,20.9,103,1.45,1007.2,,
2017-08-05,05:05:12,27.4,66.3,20.6,122,1.47,1007.3,,
2017-08-05,05:35:22,27.5,68.4,21.2,106,2,1007.4,,
2017-08-05,06:04:43,27.4,63.7,19.9,103,2.6,1007.6,,
2017-08-05,06:35:11,27.5,63.1,19.9,95,1.94,1007.8,,
2017-08-05,07:05:11,27.6,62.4,19.8,55,3.31,1007.8,,
2017-08-05,07:35:11,27.7,65.1,20.5,61,4.23,1007.9,,
2017-08-05,08:05:15,27.8,69.1,21.7,64,2.88,1007.8,,
2017-08-05,08:35:27,27.8,66.5,21,77,2.22,1007.7,,
2017-08-05,09:05:17,27.9,70.4,22,78,4.12,1007.6,,
2017-08-05,09:35:08,27.9,72.2,22.4,76,4.53,1007.4,,
2017-08-05,10:05:11,27.9,68.7,21.7,100,5.89,1007.3,,
2017-08-05,10:35:15,28,68.2,21.6,89,6.06,1007.2,,
2017-08-05,11:05:11,28.1,70.4,22.2,78,5.85,1007,,
2017-08-05,11:35:13,28.1,69.2,22,74,5.71,1007,,
2017-08-05,12:05:13,28.3,64.9,21.1,86,3.39,1006.9,,
2017-08-05,12:35:12,28.4,62.9,20.6,104,4.7,1006.9,,
2017-08-05,13:05:18,28.4,61.6,20.3,116,4.22,1006.9,,
2017-08-05,13:35:12,28.3,63.8,20.8,105,3.56,1006.8,,
2017-08-05,14:04:58,28.2,64.4,20.9,135,2.14,1006.7,,
2017-08-05,14:35:13,28.3,64.9,21.1,129,4.35,1006.5,,
2017-08-05,15:05:15,28.3,64.8,21,128,3.52,1006.4,,
2017-08-05,15:35:08,28.2,64.8,21,182,1,1006.3,,
2017-08-05,16:05:12,27.9,64.8,20.7,197,2.61,1006.4,,
2017-08-05,16:35:16,27.8,66.3,20.9,134,3.37,1006.5,,
2017-08-05,17:05:13,27.7,68.9,21.5,158,1.5,1006.6,,
2017-08-05,17:35:12,27.7,67,21,134,1.02,1006.8,,
2017-08-05,18:04:51,27.6,65.1,20.5,141,2.12,1007,,
2017-08-05,18:35:33,27.7,67.3,21.1,196,2.9,1007.2,,
2017-08-05,19:05:07,27.6,65,20.4,201,2.51,1007.3,,
2017-08-05,19:35:11,27.6,68.2,21.2,148,2.23,1007.3,,
2017-08-05,20:05:07,27.5,66.4,20.7,186,1.82,1007.3,,
2017-08-05,20:35:11,27.5,63.8,20,144,1.49,1007.2,,
2017-08-05,21:05:12,27.3,67.5,20.8,146,0.76,1007.2,,
2017-08-05,21:35:10,27.3,66.4,20.5,213,0.64,1007.1,,
2017-08-05,22:05:12,27.3,66.4,20.5,192,1.38,1006.8,,
2017-08-05,22:35:19,27.2,66.4,20.4,236,0.86,1006.6,,
2017-08-05,23:05:21,27.1,66.8,20.4,141,1.47,1006.6,,
2017-08-05,23:35:12,27.1,69.1,21,136,1.07,1006.5,,
2017-08-06,00:05:11,26.7,74.7,21.8,117,0.37,1006.4,,
2017-08-06,00:35:10,26.7,75,21.9,307,1.01,1006.4,,
2017-08-06,01:05:13,26.8,73.3,21.6,327,2.6,1006.2,,
2017-08-06,01:35:07,26.7,72.1,21.3,319,2.02,1006.1,,
2017-08-06,02:05:12,26.7,73,21.4,238,1.14,1006.2,,
2017-08-06,02:35:10,26.5,72.3,21.1,322,1.3,1006.5,,
2017-08-06,03:05:15,26.5,71.4,20.9,323,3.34,1006.7,,
2017-08-06,03:35:10,26.5,71.8,21,45,4.28,1007,,
2017-08-06,04:05:07,26.6,72.5,21.2,48,3.11,1007.2,,
2017-08-06,04:35:17,26.5,72.9,21.3,39,2.21,1007.5,,
2017-08-06,05:05:11,26.9,70.9,21.2,37,2.58,1007.7,,
2017-08-06,05:35:15,27,73.4,21.8,58,3.15,1007.9,,
2017-08-06,06:05:03,27.2,72,21.7,67,1.45,1008,,
2017-08-06,06:35:20,27.4,72.6,22.1,351,1.46,1008.2,,
2017-08-06,07:05:04,27.4,72.2,22,53,2.09,1008.3,,
2017-08-06,07:35:17,27.6,74,22.6,17,1.46,1008.4,,
2017-08-06,08:05:11,27.6,74.1,22.6,66,3.25,1008.3,,
2017-08-06,08:35:15,27.8,74.1,22.7,75,3.62,1008.5,,
2017-08-06,09:05:01,27.8,75.3,23.1,98,3.32,1008.3,,
2017-08-06,09:35:16,28,74.1,22.9,91,3.82,1008.3,,
2017-08-06,10:05:15,28.1,73.9,23,86,3.9,1008.3,,
2017-08-06,10:35:08,28.3,68.9,22.1,89,4.35,1008.2,,
2017-08-06,11:05:12,28.4,68,21.9,96,4.18,1007.9,,
2017-08-06,11:35:14,28.5,67.2,21.8,113,3.77,1007.8,,
2017-08-06,12:05:11,28.6,67.1,21.9,100,3.67,1007.6,,
2017-08-06,12:35:17,28.6,68.2,22.2,109,4.44,1007.5,,
2017-08-06,13:05:10,28.7,70.1,22.7,113,3.64,1007.5,,
2017-08-06,13:35:09,28.7,71.3,23,113,4.24,1007.4,,
2017-08-06,14:05:17,28.7,70.6,22.8,109,4.89,1007.2,,
2017-08-06,14:35:07,28.6,71.6,23,105,4.15,1007.2,,
2017-08-06,15:05:10,28.6,74,23.5,121,4.19,1007.3,,
2017-08-06,15:35:11,28.6,71.3,22.9,113,2.91,1007.4,,
2017-08-06,16:05:17,28.5,72.7,23.1,111,2.98,1007.4,,
2017-08-06,16:35:10,28.3,73.6,23.2,127,3.93,1007.3,,
2017-08-06,17:05:12,28.4,74.5,23.4,122,4.24,1007.4,,
2017-08-06,17:35:16,28.3,73.1,23,129,3.54,1007.6,,
2017-08-06,18:05:10,28.3,72.9,23,129,3.37,1007.8,,
2017-08-06,18:35:10,28.3,76.8,23.8,129,3.61,1007.9,,
2017-08-06,19:05:07,28.2,76.3,23.7,120,3.2,1007.9,,
2017-08-06,19:35:10,28.1,77.8,23.9,128,3.34,1007.8,,
2017-08-06,20:05:17,28.1,73.5,22.9,126,3.79,1007.7,,
2017-08-06,20:35:07,28,73.6,22.9,125,2.78,1007.6,,
2017-08-06,21:05:10,28,75.3,23.2,109,2.63,1007.5,,
2017-08-06,21:35:17,28,76.8,23.6,115,2.65,1007.5,,
2017-08-06,22:05:07,28.1,76.6,23.6,135,2.79,1007.4,,
2017-08-06,22:35:11,28.1,74.2,23,116,3.35,1007.3,,
2017-08-06,23:05:12,28,76.4,23.5,133,3.03,1007.2,,
2017-08-06,23:35:18,27.9,74,22.8,139,2.76,1007.1,,
2017-08-07,00:05:08,27.9,72.7,22.6,169,2.24,1006.9,,
2017-08-07,00:35:16,28,72.4,22.5,215,2.18,1006.9,,
2017-08-07,01:05:05,27.9,72.4,22.5,127,2.01,1006.8,,
2017-08-07,01:35:16,27.6,78.6,23.5,22,0.77,1006.8,,
2017-08-07,02:05:12,27.4,79.7,23.6,45,3.26,1006.7,,
2017-08-07,02:35:16,27.3,78.1,23.1,25,2.63,1006.8,,
2017-08-07,03:05:08,27.2,79.3,23.3,49,3.57,1007,,
2017-08-07,03:35:07,27.2,77.4,22.9,43,2.84,1007.1,,
2017-08-07,04:05:19,27.6,75.9,23,344,1.73,1007.2,,
2017-08-07,04:35:11,27.9,76.1,23.3,315,2.22,1007.5,,
2017-08-07,05:05:06,27.5,75.5,22.8,13,1.41,1007.6,,
2017-08-07,05:35:19,27.9,74.1,22.9,39,1.75,1007.9,,
2017-08-07,06:05:11,30.1,66,23,305,0.63,1008.1,,
2017-08-07,06:35:11,29.1,70.3,23.1,39,0.29,1008.1,,
2017-08-07,07:05:14,30,67.1,23.3,110,0.39,1008.2,,
2017-08-07,07:35:15,29.3,69.8,23.2,209,1.08,1008.4,,
2017-08-07,08:05:10,28.6,72,23.1,268,0.73,1008.7,,
2017-08-07,08:35:03,28.7,71.8,23.1,140,1.51,1008.5,,
2017-08-07,09:05:16,28.5,72.4,23.1,131,3.63,1008.2,,
2017-08-07,09:35:12,28.6,72.5,23.2,131,2.67,1008.2,,
2017-08-07,10:05:12,28.7,71.7,23.1,119,3.29,1007.9,,
2017-08-07,10:35:10,28.8,72.6,23.4,124,4.23,1007.8,,
2017-08-07,11:05:12,28.8,70.9,23,117,5.04,1007.6,,
2017-08-07,11:35:06,28.7,74.2,23.7,121,3.98,1007.3,,
2017-08-07,12:05:16,28.9,71.5,23.2,106,5.19,1007.2,,
2017-08-07,12:35:07,28.9,72.4,23.4,105,5.7,1007.1,,
2017-08-07,13:05:17,29,72.3,23.5,95,7.11,1007.2,,
2017-08-07,13:35:12,29,74.6,24.1,119,4.83,1007.2,,
2017-08-07,14:05:12,29,71.4,23.3,50,7.55,1007.1,,
2017-08-07,14:35:11,29,74.6,24,91,7.73,1007,,
2017-08-07,15:05:14,29,74.7,24,113,8.14,1006.9,,
2017-08-07,15:35:08,28.8,73,23.5,72,6.95,1006.8,,
2017-08-07,16:05:12,28.8,76.3,24.2,39,5.77,1006.8,,
2017-08-07,16:35:12,28.8,74.9,23.9,75,8.38,1006.8,,
2017-08-07,17:05:17,28.7,78.1,24.5,98,6.36,1007,,
2017-08-07,17:35:12,28.8,80.1,25,90,5.76,1007.3,,
2017-08-07,18:05:07,28.8,75.1,24,82,7.66,1007.4,,
2017-08-07,18:35:14,28.8,78.6,24.7,121,7.25,1007.6,,
2017-08-07,19:05:09,28.8,79.3,24.8,79,6.02,1007.7,,
2017-08-07,19:35:13,28.7,75.3,23.9,75,8.02,1007.6,,
2017-08-07,20:05:19,28.7,76.3,24.1,104,6.29,1007.8,,
2017-08-07,20:35:07,28.7,77,24.3,66,8,1007.8,,
2017-08-07,21:05:12,28.7,77.9,24.5,108,6.03,1007.9,,
2017-08-07,21:35:16,28.6,77,24.2,32,6.92,1007.8,,
2017-08-07,22:05:12,28.5,77.4,24.2,86,5.95,1007.6,,
2017-08-07,22:35:11,28.6,76.8,24.1,31,6.63,1007.5,,
2017-08-07,23:05:13,28.4,73.3,23.2,116,5.49,1007.3,,
2017-08-07,23:35:11,28.5,76.3,23.9,112,6.69,1007.4,,
2017-08-08,00:05:12,28.5,74.6,23.6,34,3.74,1007.4,,
2017-08-08,00:35:08,28.5,73.3,23.3,109,4.5,1007.3,,
2017-08-08,01:04:59,28.5,75.3,23.7,98,5.14,1007.2,,
2017-08-08,01:35:23,28.5,73.2,23.3,95,5.24,1007.1,,
2017-08-08,02:05:17,28.4,72.4,23,60,4.17,1007.1,,
2017-08-08,02:35:05,28.5,74.1,23.5,54,5.49,1007.3,,
2017-08-08,03:05:10,28.1,78.4,24,124,4.24,1007.3,,
2017-08-08,03:35:20,28.1,79,24.1,61,6.06,1007.2,,
2017-08-08,04:05:11,28.1,80.4,24.4,55,5.04,1007.4,,
2017-08-08,04:35:12,28,79.5,24.2,118,3.35,1007.6,,
2017-08-08,05:05:12,28.1,79.8,24.3,121,4.77,1007.6,,
2017-08-08,05:35:00,28.1,81.1,24.5,122,5.38,1007.8,,
2017-08-08,06:05:12,27.9,82.5,24.7,124,5.13,1007.8,,
2017-08-08,06:35:19,27.9,81,24.3,117,4.88,1007.9,,
2017-08-08,07:05:14,27.9,80.3,24.2,75,5.6,1007.9,,
2017-08-08,07:35:11,27.9,78,23.7,104,4.98,1008.2,,
2017-08-08,08:05:08,28,80.9,24.5,122,6.08,1008.4,,
2017-08-08,08:35:12,28,78.6,24,100,6.78,1008.4,,
2017-08-08,09:05:08,28,80,24.3,122,5.43,1008.4,,
2017-08-08,09:35:20,28.1,79.1,24.1,85,5.64,1008.4,,
2017-08-08,10:05:11,28.2,79.9,24.4,109,4.39,1008.4,,
2017-08-08,10:35:13,28.2,76.1,23.6,122,5,1008.3,,
2017-08-08,11:05:17,28.2,76.6,23.7,115,4.02,1008,,
2017-08-08,11:35:08,28.3,74.7,23.4,125,6.94,1008,,
2017-08-08,12:05:12,28.2,75,23.4,82,4.67,1007.9,,
2017-08-08,12:35:06,28.3,74.1,23.3,118,4.65,1007.8,,
2017-08-08,13:05:17,28.3,75.7,23.6,112,5.01,1007.7,,
2017-08-08,13:35:07,28.4,74.5,23.4,124,6.37,1007.6,,
2017-08-08,14:05:10,28.4,76.6,23.9,112,4.55,1007.6,,
2017-08-08,14:35:12,28.5,74.5,23.5,116,5.43,1007.6,,
2017-08-08,15:05:09,28.5,73.4,23.3,100,4.63,1007.7,,
2017-08-08,15:35:11,28.4,74.6,23.5,62,4.53,1007.9,,
2017-08-08,16:05:11,28.3,76.7,23.9,94,4.93,1007.8,,
2017-08-08,16:35:16,28.4,75.4,23.6,110,4.54,1007.8,,
2017-08-08,17:05:10,28.3,73.9,23.2,115,3.39,1008.5,,
2017-08-08,17:35:14,28.2,77.2,23.9,144,3.68,1008.8,,
2017-08-08,18:05:14,28.2,75.9,23.6,134,4.13,1009,,
2017-08-08,18:35:08,28.2,78.6,24.1,123,2.63,1009.3,,
2017-08-08,19:05:09,28.1,80.2,24.3,124,3.26,1009.4,,
2017-08-08,19:35:18,28,78.2,23.9,143,3.18,1009.3,,
2017-08-08,20:04:59,28.1,79.3,24.1,130,4.03,1009.4,,
2017-08-08,20:35:15,27.9,77.4,23.6,123,2.44,1009.5,,
2017-08-08,21:05:11,28,79.1,24,136,3.36,1009.4,,
2017-08-08,21:35:26,27.9,76.3,23.4,126,2.83,1009.4,,
2017-08-08,22:04:58,27.9,74.6,23,124,2.7,1009.4,,
2017-08-08,22:35:21,27.9,75.8,23.3,140,2.17,1009.3,,
2017-08-08,23:05:11,27.9,77.7,23.6,184,2.46,1009.2,,
2017-08-08,23:35:11,27.7,77.4,23.4,122,1.02,1009,,
2017-08-09,00:05:11,27.8,77,23.4,217,1.21,1008.9,,
2017-08-09,00:34:56,28,74.5,23.1,118,2.33,1009,,
2017-08-09,01:05:33,28,75.8,23.4,128,4.38,1008.9,,
2017-08-09,01:35:06,27.9,73.6,22.7,118,2.52,1008.9,,
2017-08-09,02:05:15,27.9,76.1,23.3,43,1.6,1009.2,,
2017-08-09,02:35:10,27.8,73,22.5,143,2.15,1009.2,,
2017-08-09,03:05:11,27.7,74.6,22.7,119,0.95,1009.4,,
2017-08-09,03:35:13,27.8,73.1,22.6,154,0.42,1009.4,,
2017-08-09,04:05:16,27.9,73,22.6,127,1.25,1009.4,,
2017-08-09,04:35:08,28,72.6,22.7,134,2.11,1009.4,,
2017-08-09,05:05:14,28.2,73.2,22.9,130,2.99,1009.5,,
2017-08-09,05:35:16,28.3,72.4,22.8,191,0.67,1009.8,,
2017-08-09,06:05:08,28.1,75.2,23.3,137,2.73,1009.8,,
2017-08-09,06:35:11,28.3,71.4,22.6,127,3.64,1010,,
2017-08-09,07:05:12,28.6,73.8,23.4,198,2.77,1010.1,,
2017-08-09,07:35:11,28.4,70.8,22.6,122,2.43,1010,,
2017-08-09,08:05:04,28.3,72.9,23,135,3.05,1009.8,,
2017-08-09,08:35:15,28.3,71.4,22.6,134,3.2,1009.7,,
2017-08-09,09:05:12,28.3,72.6,22.9,131,3.18,1009.6,,
2017-08-09,09:35:11,28.5,73.3,23.2,127,3.43,1009.6,,
2017-08-09,10:05:08,28.5,72.3,23,115,3.69,1009.6,,
2017-08-09,10:35:18,28.4,75.2,23.6,123,4.05,1009.4,,
2017-08-09,11:05:07,28.5,73.2,23.2,125,5.79,1009.4,,
2017-08-09,11:35:08,28.5,75.2,23.7,120,5.42,1009.4,,
2017-08-09,12:05:14,28.5,76.9,24.1,116,6.09,1009.1,,
2017-08-09,12:35:14,28.6,76.4,24,118,4.39,1008.9,,
2017-08-09,13:04:57,28.5,77.7,24.3,110,5.38,1008.7,,
2017-08-09,13:35:28,28.5,75.8,23.8,117,5.32,1008.4,,
2017-08-09,14:05:10,28.5,75.7,23.8,122,5.05,1008.3,,
2017-08-09,14:35:05,28.5,78.2,24.4,107,6.4,1008.2,,
2017-08-09,15:05:14,28.4,77,24,94,6.72,1008.3,,
2017-08-09,15:35:16,28.4,79.7,24.5,120,4.82,1008.4,,
2017-08-09,16:05:06,28.4,79.4,24.5,101,4.58,1008.5,,
2017-08-09,16:35:11,28.4,74.3,23.4,119,5.06,1008.6,,
2017-08-09,17:05:08,28.3,76.5,23.8,57,5.19,1008.7,,
2017-08-09,17:35:10,28.4,77.6,24.1,103,5.33,1008.9,,
2017-08-09,18:05:22,28.4,78.6,24.3,73,4.42,1009.1,,
2017-08-09,18:35:10,28.3,78.7,24.2,59,4.24,1009.1,,
2017-08-09,19:04:57,28.3,75.9,23.6,29,3.94,1009,,
2017-08-09,19:35:28,28.1,79.7,24.3,111,3.31,1009,,
2017-08-09,20:05:16,28.1,76.3,23.5,102,4.4,1008.9,,
2017-08-09,20:35:05,28.1,75.3,23.3,127,4.37,1009,,
2017-08-09,21:05:21,28.1,75.3,23.3,113,2.07,1009.1,,
2017-08-09,21:35:03,28,76.5,23.5,111,3.17,1009.1,,
2017-08-09,22:05:26,28,75.8,23.3,178,2.15,1009,,
2017-08-09,22:35:04,27.9,75,23,128,3.92,1008.9,,
2017-08-09,23:05:03,28,73,22.7,130,2.35,1008.8,,
2017-08-09,23:35:29,27.9,74.7,23,144,2.81,1008.6,,
2017-08-10,00:05:06,27.9,71.6,22.3,129,1.4,1008.6,,
2017-08-10,00:35:05,27.9,72.4,22.5,136,0.52,1008.5,,
2017-08-10,01:05:20,27.8,72.5,22.5,143,3.17,1008.5,,
2017-08-10,01:35:09,27.9,73.1,22.6,127,3.52,1008.5,,
2017-08-10,02:05:16,27.8,71.1,22.1,114,2.29,1008.4,,
2017-08-10,02:35:10,27.7,70.9,21.9,140,2.24,1008.5,,
2017-08-10,03:05:12,27.8,71.4,22.2,116,3.87,1008.7,,
2017-08-10,03:35:08,27.8,69.9,21.8,156,2.26,1008.9,,
2017-08-10,04:05:06,28,70.6,22.2,273,4.35,1008.9,,
2017-08-10,04:35:11,27.9,68.4,21.6,301,2.13,1009.1,,
2017-08-10,05:05:14,28,72,22.5,261,1.35,1009.1,,
2017-08-10,05:35:14,28.2,66.1,21.2,216,1.55,1009.2,,
2017-08-10,06:05:12,28,71.9,22.5,126,3.99,1009.2,,
2017-08-10,06:35:11,28.1,66.9,21.4,114,2.5,1009.3,,
2017-08-10,07:05:12,28.4,66.9,21.7,101,2.59,1009.4,,
2017-08-10,07:35:11,28.4,67.3,21.8,111,3.01,1009.3,,
2017-08-10,08:05:13,28.3,70.6,22.5,146,1.81,1009.2,,
2017-08-10,08:35:14,28.4,69.5,22.2,65,1.8,1009.1,,
2017-08-10,09:05:13,28.4,69.6,22.3,117,2.38,1008.9,,
2017-08-10,09:35:11,28.4,67.3,21.8,120,2.68,1008.7,,
2017-08-10,10:05:14,28.4,70.5,22.5,103,3.98,1008.4,,
2017-08-10,10:35:11,28.4,72.1,22.9,113,3.85,1008.3,,
2017-08-10,11:05:08,28.5,69.9,22.5,111,3.82,1008.1,,
2017-08-10,11:35:12,28.6,67.9,22.1,82,4.53,1008,,
2017-08-10,12:05:08,28.6,68.7,22.3,96,2.92,1007.9,,
2017-08-10,12:35:04,28.6,70.2,22.7,116,3.81,1007.9,,
2017-08-10,13:05:10,28.7,73.5,23.5,88,3.33,1007.8,,
2017-08-10,13:35:20,28.7,68.8,22.4,107,3.9,1007.6,,
2017-08-10,14:05:16,28.8,69.6,22.7,113,4.14,1007.4,,
